experiment_id,participant_id,exposure_test_condition_id,exposure_test_condition.original,exposure_condition.accent,exposure_condition.talker,test_condition.accent_generalization,test_condition.talker_generalization,exposure_accents,test_accents,exposure_talkers,test_talkers,phase,trial,trial.within_phase,item_id,item_unit,item_accent,item_talker,response_expected,response_expected.ipa,response_provided,response_provided.ipa,response_correct,response_incorrect
X21,X21.e933e4127113efac6d17b9c8ee834f2d,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_043,test,11,4,X21.CMN.CMN_M_043.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_043,dirty,,the shoes were very dirty,,1,0
X21,X21.9b6639228245762d2541ffbf2061cb9c,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,16,1,X21.CMN.CMN_M_032.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_032,shoes,,the shoes were very dirty,,1,0
X21,X21.9b6639228245762d2541ffbf2061cb9c,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,16,2,X21.CMN.CMN_M_032.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_032,were,,the shoes were very dirty,,1,0
X21,X21.9b6639228245762d2541ffbf2061cb9c,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,16,3,X21.CMN.CMN_M_032.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_032,very,,the shoes were very dirty,,1,0
X21,X21.9b6639228245762d2541ffbf2061cb9c,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,16,4,X21.CMN.CMN_M_032.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_032,dirty,,the shoes were very dirty,,1,0
X21,X21.a7521cc7326de09da1dc147569315926,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,3,1,X21.CMN.CMN_M_035.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_035,shoes,,the shoes were very dirty,,1,0
X21,X21.a7521cc7326de09da1dc147569315926,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,3,2,X21.CMN.CMN_M_035.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_035,were,,the shoes were very dirty,,1,0
X21,X21.a7521cc7326de09da1dc147569315926,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,3,3,X21.CMN.CMN_M_035.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_035,very,,the shoes were very dirty,,1,0
X21,X21.a7521cc7326de09da1dc147569315926,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,3,4,X21.CMN.CMN_M_035.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_035,dirty,,the shoes were very dirty,,1,0
X21,X21.33d87d8f468a467ec3df0b10651c971a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_035,test,9,1,X21.CMN.CMN_M_035.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_035,shoes,,the shoe were her dirty,,0,1
X21,X21.33d87d8f468a467ec3df0b10651c971a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_035,test,9,2,X21.CMN.CMN_M_035.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_035,were,,the shoe were her dirty,,1,0
X21,X21.33d87d8f468a467ec3df0b10651c971a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_035,test,9,3,X21.CMN.CMN_M_035.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_035,very,,the shoe were her dirty,,0,1
X21,X21.33d87d8f468a467ec3df0b10651c971a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_035,test,9,4,X21.CMN.CMN_M_035.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_035,dirty,,the shoe were her dirty,,1,0
X21,X21.85db54cfe518f64200c1c07d84482f91,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_043,test,16,1,X21.CMN.CMN_M_043.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_043,shoes,,his shoes were very dirty,,1,0
X21,X21.85db54cfe518f64200c1c07d84482f91,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_043,test,16,2,X21.CMN.CMN_M_043.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_043,were,,his shoes were very dirty,,1,0
X21,X21.85db54cfe518f64200c1c07d84482f91,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_043,test,16,3,X21.CMN.CMN_M_043.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_043,very,,his shoes were very dirty,,1,0
X21,X21.85db54cfe518f64200c1c07d84482f91,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_043,test,16,4,X21.CMN.CMN_M_043.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_043,dirty,,his shoes were very dirty,,1,0
X21,X21.0bbb8e1687436e51d59f10e17e061b63,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,1,1,X21.CMN.CMN_M_032.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_032,shoes,,the shoes were very dirty,,1,0
X21,X21.0bbb8e1687436e51d59f10e17e061b63,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,1,2,X21.CMN.CMN_M_032.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_032,were,,the shoes were very dirty,,1,0
X21,X21.0bbb8e1687436e51d59f10e17e061b63,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,1,3,X21.CMN.CMN_M_032.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_032,very,,the shoes were very dirty,,1,0
X21,X21.0bbb8e1687436e51d59f10e17e061b63,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,1,4,X21.CMN.CMN_M_032.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_032,dirty,,the shoes were very dirty,,1,0
X21,X21.e27d0d3e8773cb5d2921dfe1aba4018a,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,10,1,X21.CMN.CMN_M_032.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_032,shoes,,the shoes were very dirty,,1,0
X21,X21.e27d0d3e8773cb5d2921dfe1aba4018a,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,10,2,X21.CMN.CMN_M_032.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_032,were,,the shoes were very dirty,,1,0
X21,X21.e27d0d3e8773cb5d2921dfe1aba4018a,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,10,3,X21.CMN.CMN_M_032.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_032,very,,the shoes were very dirty,,1,0
X21,X21.e27d0d3e8773cb5d2921dfe1aba4018a,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,10,4,X21.CMN.CMN_M_032.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_032,dirty,,the shoes were very dirty,,1,0
X21,X21.420026c2a7df0246c709f3f6bfe8b31a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_037,test,1,1,X21.CMN.CMN_M_037.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_037,shoes,,his shoes were very dirty,,1,0
X21,X21.420026c2a7df0246c709f3f6bfe8b31a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_037,test,1,2,X21.CMN.CMN_M_037.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_037,were,,his shoes were very dirty,,1,0
X21,X21.420026c2a7df0246c709f3f6bfe8b31a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_037,test,1,3,X21.CMN.CMN_M_037.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_037,very,,his shoes were very dirty,,1,0
X21,X21.420026c2a7df0246c709f3f6bfe8b31a,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_037,test,1,4,X21.CMN.CMN_M_037.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_037,dirty,,his shoes were very dirty,,1,0
X21,X21.42bc7968726d6b9bc8522357d33776ff,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,5,1,X21.CMN.CMN_M_032.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_032,shoes,,the shoes were very dirty,,1,0
X21,X21.42bc7968726d6b9bc8522357d33776ff,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,5,2,X21.CMN.CMN_M_032.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_032,were,,the shoes were very dirty,,1,0
X21,X21.42bc7968726d6b9bc8522357d33776ff,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,5,3,X21.CMN.CMN_M_032.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_032,very,,the shoes were very dirty,,1,0
X21,X21.42bc7968726d6b9bc8522357d33776ff,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,5,4,X21.CMN.CMN_M_032.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_032,dirty,,the shoes were very dirty,,1,0
X21,X21.da25e3cbebab3f75fb98985f47879100,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,2,1,X21.CMN.CMN_M_043.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_043,shoes,,the shoes were very dirty,,1,0
X21,X21.da25e3cbebab3f75fb98985f47879100,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,2,2,X21.CMN.CMN_M_043.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_043,were,,the shoes were very dirty,,1,0
X21,X21.da25e3cbebab3f75fb98985f47879100,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,2,3,X21.CMN.CMN_M_043.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_043,very,,the shoes were very dirty,,1,0
X21,X21.da25e3cbebab3f75fb98985f47879100,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,2,4,X21.CMN.CMN_M_043.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_043,dirty,,the shoes were very dirty,,1,0
X21,X21.1efa44df54c8250082c43d0b09e12853,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,12,1,X21.CMN.CMN_M_035.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_035,shoes,,the shoes were very dirty,,1,0
X21,X21.1efa44df54c8250082c43d0b09e12853,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,12,2,X21.CMN.CMN_M_035.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_035,were,,the shoes were very dirty,,1,0
X21,X21.1efa44df54c8250082c43d0b09e12853,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,12,3,X21.CMN.CMN_M_035.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_035,very,,the shoes were very dirty,,1,0
X21,X21.1efa44df54c8250082c43d0b09e12853,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,12,4,X21.CMN.CMN_M_035.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_035,dirty,,the shoes were very dirty,,1,0
X21,X21.cf94576436a173e9cab899e732dd61fc,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,13,1,X21.CMN.CMN_M_037.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_037,shoes,,the shoes were very dirty,,1,0
X21,X21.cf94576436a173e9cab899e732dd61fc,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,13,2,X21.CMN.CMN_M_037.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_037,were,,the shoes were very dirty,,1,0
X21,X21.cf94576436a173e9cab899e732dd61fc,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,13,3,X21.CMN.CMN_M_037.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_037,very,,the shoes were very dirty,,1,0
X21,X21.cf94576436a173e9cab899e732dd61fc,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,13,4,X21.CMN.CMN_M_037.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_037,dirty,,the shoes were very dirty,,1,0
X21,X21.9cc509344f8c4b3428e7dd7c0432f5d2,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_035,test,14,1,X21.CMN.CMN_M_035.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_035,shoes,,the shoes were very dirty,,1,0
X21,X21.9cc509344f8c4b3428e7dd7c0432f5d2,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_035,test,14,2,X21.CMN.CMN_M_035.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_035,were,,the shoes were very dirty,,1,0
X21,X21.9cc509344f8c4b3428e7dd7c0432f5d2,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_035,test,14,3,X21.CMN.CMN_M_035.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_035,very,,the shoes were very dirty,,1,0
X21,X21.9cc509344f8c4b3428e7dd7c0432f5d2,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_035,test,14,4,X21.CMN.CMN_M_035.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_035,dirty,,the shoes were very dirty,,1,0
X21,X21.e287481755f8c6d2779d32907bf15327,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_037,test,4,1,X21.CMN.CMN_M_037.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_037,shoes,,his shoes were very dirty,,1,0
X21,X21.e287481755f8c6d2779d32907bf15327,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_037,test,4,2,X21.CMN.CMN_M_037.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_037,were,,his shoes were very dirty,,1,0
X21,X21.e287481755f8c6d2779d32907bf15327,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_037,test,4,3,X21.CMN.CMN_M_037.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_037,very,,his shoes were very dirty,,1,0
X21,X21.e287481755f8c6d2779d32907bf15327,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_037,test,4,4,X21.CMN.CMN_M_037.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_037,dirty,,his shoes were very dirty,,1,0
X21,X21.baa572b54a829c59cdfc8bfeea2c6808,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,13,1,X21.CMN.CMN_M_043.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_043,shoes,,the shoes were very dirty,,1,0
X21,X21.baa572b54a829c59cdfc8bfeea2c6808,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,13,2,X21.CMN.CMN_M_043.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_043,were,,the shoes were very dirty,,1,0
X21,X21.baa572b54a829c59cdfc8bfeea2c6808,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,13,3,X21.CMN.CMN_M_043.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_043,very,,the shoes were very dirty,,1,0
X21,X21.baa572b54a829c59cdfc8bfeea2c6808,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,13,4,X21.CMN.CMN_M_043.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_043,dirty,,the shoes were very dirty,,1,0
X21,X21.3be2c7882e36e00c2ed46a8412f3c219,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,8,1,X21.CMN.CMN_M_032.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_032,shoes,,the shoes were very dirty,,1,0
X21,X21.3be2c7882e36e00c2ed46a8412f3c219,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,8,2,X21.CMN.CMN_M_032.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_032,were,,the shoes were very dirty,,1,0
X21,X21.3be2c7882e36e00c2ed46a8412f3c219,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,8,3,X21.CMN.CMN_M_032.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_032,very,,the shoes were very dirty,,1,0
X21,X21.3be2c7882e36e00c2ed46a8412f3c219,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,8,4,X21.CMN.CMN_M_032.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_032,dirty,,the shoes were very dirty,,1,0
X21,X21.1d03da118b62f9218776009d870e45e4,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,4,1,X21.CMN.CMN_M_043.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_043,shoes,,his shoes were very dirty,,1,0
X21,X21.1d03da118b62f9218776009d870e45e4,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,4,2,X21.CMN.CMN_M_043.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_043,were,,his shoes were very dirty,,1,0
X21,X21.1d03da118b62f9218776009d870e45e4,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,4,3,X21.CMN.CMN_M_043.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_043,very,,his shoes were very dirty,,1,0
X21,X21.1d03da118b62f9218776009d870e45e4,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,4,4,X21.CMN.CMN_M_043.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_043,dirty,,his shoes were very dirty,,1,0
X21,X21.eba1391df3f59af1c36fca869b7cd79b,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_032,test,16,1,X21.CMN.CMN_M_032.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_032,shoes,,the shoes were very dirty,,1,0
X21,X21.eba1391df3f59af1c36fca869b7cd79b,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_032,test,16,2,X21.CMN.CMN_M_032.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_032,were,,the shoes were very dirty,,1,0
X21,X21.eba1391df3f59af1c36fca869b7cd79b,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_032,test,16,3,X21.CMN.CMN_M_032.HT1_S004.Wvery,word,CMN,X21.CMN.CMN_M_032,very,,the shoes were very dirty,,1,0
X21,X21.eba1391df3f59af1c36fca869b7cd79b,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_032,test,16,4,X21.CMN.CMN_M_032.HT1_S004.Wdirty,word,CMN,X21.CMN.CMN_M_032,dirty,,the shoes were very dirty,,1,0
X21,X21.c56798f57b96c06b6951f8ee516d7123,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_043,test,7,1,X21.CMN.CMN_M_043.HT1_S004.Wshoes,word,CMN,X21.CMN.CMN_M_043,shoes,,t,,0,1
X21,X21.c56798f57b96c06b6951f8ee516d7123,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_043,test,7,2,X21.CMN.CMN_M_043.HT1_S004.Wwere,word,CMN,X21.CMN.CMN_M_043,were,,t,,0,1
