recording_id,speaker_id,word,accent,source_l1_language,source_filename,source_wav_relpath,legacy_key_collision,config_sha256,human_verified,status,sha256,source_rate,source_channels,decoded_samples,duration_seconds,resampled_samples,chosen_dictionary_variant,model_frames,lexical_identity_unresolved,short_phone_count,low_posterior_phone_count,annotation_word
AN19-rec-c6f3bbb4bd78e18dd64f,AN19.ENG.ef1,leg,ENG,English,ef1ew60 leg.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew60 leg.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,6b6ecd3e35daf364aef5755c271a1c432e176b3bab90ab125436c272de811997,22050,1,13888,0.6298412698412699,10078,0,61,False,0,2,leg
AN19-rec-e90c26f21870ed3e8995,AN19.ENG.ef1,lose,ENG,English,ef1ew61 lose.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew61 lose.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b43a5f6e841575b8442a0a545bed01d078993ebea19ea74993477fa883abba95,22050,1,18176,0.8243083900226758,13189,0,80,False,2,0,lose
AN19-rec-e349a8c47d90b338bee8,AN19.ENG.ef1,theme,ENG,English,ef1ew62 theme.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew62 theme.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,63d7a88731526725787988d515db868ae7a4fdb06b0e0c1d62cb457822770c44,22050,1,18624,0.844625850340136,13515,0,82,False,0,2,theme
AN19-rec-c9485adc3ff74009183e,AN19.ENG.ef1,soil,ENG,English,ef1ew63 soil.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew63 soil.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,807df9661a3cbc14c90999a949502f9aed7578a46868d622a0cd9eee9de81d4c,22050,1,18880,0.8562358276643991,13700,0,83,False,2,1,soil
AN19-rec-4bb293667ada582f6652,AN19.ENG.ef1,pull,ENG,English,ef1ew64 pull.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew64 pull.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,afca0bbede54195682398e836e72f0d8b96bcee825ba9a8ccf5757393ffe82b5,22050,1,15936,0.7227210884353742,11564,0,70,False,2,2,pull
AN19-rec-f9d4991455e8ee2e52f2,AN19.ENG.ef1,chain,ENG,English,ef1ew65 chain.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew65 chain.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,38196646e8f5da2bbc40d2130847f1931281ac746394809552d782b3c8b810da,22050,1,17536,0.7952834467120181,12725,0,77,False,1,1,chain
AN19-rec-0290283a62b7c221e526,AN19.ENG.ef1,curve,ENG,English,ef1ew66 curve.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew66 curve.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e159ee4547aaf91ae4aab4672394aadfc9d2807fbf222228a12b9c7fec882177,22050,1,17728,0.8039909297052155,12864,0,78,False,1,2,curve
AN19-rec-f0fb58e63c21a7da8747,AN19.ENG.ef1,path,ENG,English,ef1ew67 path.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew67 path.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,afc2e775786a89f28417cd02b70a263b8baf3c98feaf07b86e89c9a7d7fa9d11,22050,1,16192,0.7343310657596371,11750,0,71,False,1,2,path
AN19-rec-e5b8d3c36a880b47fb91,AN19.ENG.ef1,dirt,ENG,English,ef1ew68 dirt.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew68 dirt.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,128ab453da61f1ed4ae114445d055d580388d480e5dd5412780d8fdbddb5ba82,22050,1,12544,0.5688888888888889,9103,0,54,False,1,1,dirt
AN19-rec-b748af9b01ed851a6fed,AN19.ENG.ef1,vice,ENG,English,ef1ew69 vice.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew69 vice.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,420d43bfdfd8187d05680f1b0df08f5929c589e8870c3af3da8e6f7f6c43af62,22050,1,17664,0.8010884353741496,12818,0,78,False,1,1,vice
AN19-rec-7aef19d5811ad2a79266,AN19.ENG.ef1,rough,ENG,English,ef1ew70 rough.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew70 rough.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b83d4adf3ed325a323402f99e4d28bb902aff35575c0f4b43769ab3110ca782b,22050,1,14144,0.6414512471655329,10264,0,62,False,2,2,rough
AN19-rec-a7927846c09c625bd094,AN19.ENG.ef1,fool,ENG,English,ef1ew71 fool.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew71 fool.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,5febfe0d5732119cf18f33b186147624f6f2dd083f124eea7646109872fb4958,22050,1,17024,0.7720634920634921,12354,0,75,False,1,0,fool
AN19-rec-c40b809516c369c8b486,AN19.ENG.ef1,noise,ENG,English,ef1ew72 noise.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew72 noise.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3e3ffe0340f60c1b0a54242e966ad088e855bafafe2eb93839645a97af57bec0,22050,1,17728,0.8039909297052155,12864,0,78,False,2,1,noise
AN19-rec-b892b5345183d3db63ec,AN19.ENG.ef1,wash,ENG,English,ef1ew73 wash.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew73 wash.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,046d7598c2a317e2155046add2079bc3ddba0b8d8b2bc539cf31246ae512e13f,22050,1,16448,0.7459410430839002,11936,0,72,False,0,2,wash
AN19-rec-4b2c5e24818b676396db,AN19.ENG.ef1,balm,ENG,English,ef1ew74 balm.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew74 balm.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3905044542b98792925ab0bce84088f8b18626bca2391118d5432dc00c9541ee,22050,1,13824,0.626938775510204,10032,0,60,False,0,2,balm
AN19-rec-e0439b163416157c754c,AN19.ENG.ef1,fig,ENG,English,ef1ew75 fig.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew75 fig.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,ab25940623b6c56672ebf9e0c9c6ed0d7d70af62616401de178e2c0b37f27f75,22050,1,16480,0.7473922902494331,11959,0,72,False,1,2,fig
AN19-rec-6e3ad7be7bdee9f7c4ab,AN19.ENG.ef1,ban,ENG,English,ef1hw01 ban.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw01 ban.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,66b2c3fda9e0d88f66f1b9c836c6d6728fb5924dcf300d40aa7a1e0df28bc452,22050,1,15232,0.6907936507936508,11053,0,67,False,0,1,ban
AN19-rec-acbc245d790761793522,AN19.ENG.ef1,bead,ENG,English,ef1hw02 bead.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw02 bead.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,f0c3dfe0a3b15c3c084b2f05f5f49fc6e5b73c0abe6f2645b7d678e2d431998f,22050,1,14784,0.6704761904761904,10728,0,65,False,1,2,bead
AN19-rec-919201b7dd3e7bdbbb90,AN19.ENG.ef1,bean,ENG,English,ef1hw03 bean.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw03 bean.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b45adffbde8ebe79a6c5c5a3fed57317d54102abc26b3621e51166cfcfc786ca,22050,1,13952,0.6327437641723356,10124,0,61,False,2,1,bean
AN19-rec-818c2e1c7a912aabfc1b,AN19.ENG.ef1,bug,ENG,English,ef1hw04 bug.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw04 bug.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3a8bd49c994cd0685e0844789b6fea83ef0fac47ba741e1ad94335da20167f91,22050,1,12736,0.5775963718820861,9242,0,55,False,0,3,bug
AN19-rec-b6c61639b6bc9222f359,AN19.ENG.ef1,bum,ENG,English,ef1hw05 bum.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw05 bum.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,10547cb40d693e76c249cad03f4b183f4c54953980dcae9d47eb4258f791c90d,22050,1,12288,0.5572789115646258,8917,0,53,False,1,3,bum
AN19-rec-f6ab37fd586543cb1a5c,AN19.ENG.ef1,chat,ENG,English,ef1hw06 chat.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw06 chat.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,5e54c74be4af00b4f5d0fc5b4374245acd1e50be7f67681e77a390526a3d4bf8,22050,1,14464,0.6559637188208617,10496,0,63,False,2,2,chat
AN19-rec-235ab0af1e18f7a85a02,AN19.ENG.ef1,cheer,ENG,English,ef1hw07 cheer.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw07 cheer.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3e0fef1b2df443f3cb4ad0eca6dbd0aab434fa937c93f3c5bc7187490fa5be2d,22050,1,15488,0.7024036281179138,11239,0,68,False,1,2,cheer
AN19-rec-efc250119e3bf684896b,AN19.ENG.ef1,comb,ENG,English,ef1hw08 comb.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw08 comb.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,027e486a23acd831da09d6032df8cb36e8400c93f19e994f9ae68ec630fa267c,22050,1,15296,0.6936961451247166,11100,0,67,False,2,3,comb
AN19-rec-67a248aeed018431de0e,AN19.ENG.ef1,caught,ENG,English,ef1hw09 caught.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw09 caught.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,50ff9d3c2849b4d3192dd6f2fd97806532db54122f93c0fe6535e2863ebb2b6a,22050,1,14464,0.6559637188208617,10496,0,63,False,1,2,caught
AN19-rec-f4ecc7dc8c08a2d5eaa4,AN19.ENG.ef1,den,ENG,English,ef1hw10 den.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw10 den.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,984269fdb514ae06f7f998e174631e7373a01db365b37eba1e854f38219da0cb,22050,1,13376,0.6066213151927438,9706,0,58,False,1,2,den
AN19-rec-3c706af894797cbfcf53,AN19.ENG.ef1,dune,ENG,English,ef1hw11 dune.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw11 dune.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,55f1378c67ff427606e3912bb8313b92dce0c9605c15bbc285d228c941df1695,22050,1,14784,0.6704761904761904,10728,0,65,False,1,1,dune
AN19-rec-60878c5dbf97be053ffb,AN19.ENG.ef1,fade,ENG,English,ef1hw12 fade.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw12 fade.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,27667000105e516c7beedcb65e53e4ce1b477c32552e86abb1d5e88124a41e5f,22050,1,19200,0.8707482993197279,13932,0,85,False,2,1,fade
AN19-rec-f4f48f1e0a5813197bb8,AN19.ENG.ef1,fin,ENG,English,ef1hw13 fin.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw13 fin.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,07a1a8aeaca2f50942142a979c5e5d0ba07b43c70b724153c49ddca2b521f75d,22050,1,18464,0.8373696145124716,13398,0,81,False,1,2,fin
AN19-rec-50bcfc653cdc70e9805c,AN19.ENG.ef1,goat,ENG,English,ef1hw14 goat.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw14 goat.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,99fbdcad2056e63783d439705e3c4e60d24440b64891654feb53e201106d5b29,22050,1,12416,0.5630839002267574,9010,0,54,False,0,2,goat
AN19-rec-6d14c89937ba669a23a8,AN19.ENG.ef1,knob,ENG,English,ef1hw15 knob.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw15 knob.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,5560a6d7dadfd7cfa7b975e64b3e67e964e2e5b9014c4a04ead485dd391ffacf,22050,1,16256,0.737233560090703,11796,0,71,False,3,2,knob
AN19-rec-bad6bcd89d56bf89fc37,AN19.ENG.ef1,lad,ENG,English,ef1hw16 lad.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw16 lad.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,482deda222b93f3a2e19f155c208facdd265230a7ebc9f09bc8731c6981c342a,22050,1,16384,0.7430385487528345,11889,0,72,False,1,1,lad
AN19-rec-6d1805adc43f8e6b32a7,AN19.ENG.ef1,mall,ENG,English,ef1hw17 mall.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw17 mall.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,7674f4c411976bc34bcd1a460e38463df4120bb4b91adb28f507f6cc959a1d0c,22050,1,16256,0.737233560090703,11796,0,71,False,1,1,mall
AN19-rec-4bd0ae3ad200db9373e7,AN19.ENG.ef1,mat,ENG,English,ef1hw18 mat.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw18 mat.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e5c672c13018d5f5e7014df1059ecccfbba5f03dca814de9fee924d436b6f434,22050,1,16256,0.737233560090703,11796,0,71,False,0,1,mat
AN19-rec-6f0c761c859f0bfbbf5e,AN19.ENG.ef1,mitt,ENG,English,ef1hw19 mitt.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw19 mitt.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,dbf4c7d8bc76677a8459aaa16c714379dc57b69415b0115158480e072e2db72d,22050,1,14720,0.6675736961451247,10682,0,64,False,1,2,mitt
AN19-rec-0742a2131f0ce44c5ce4,AN19.ENG.ef1,mole,ENG,English,ef1hw20 mole.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw20 mole.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,cfc0265010e0d2813cf14e5f1d334d1e0f261d2de0cfe7f0144c7ae9bb4ebbc7,22050,1,16768,0.7604535147392291,12168,0,74,False,2,2,mole
AN19-rec-aba5a2ad948722f998ab,AN19.ENG.ef1,pat,ENG,English,ef1hw21 pat.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw21 pat.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,dc63c81a497b14ec78bebcc1a0d83026c99f3fed69f0e6db92d9bc551b605f3d,22050,1,14016,0.6356462585034014,10171,0,61,False,1,3,pat
AN19-rec-0c57c4364e2d86c72f71,AN19.ENG.ef1,pet,ENG,English,ef1hw22 pet.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw22 pet.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,40b2d0e2bd5acdef005f0705af12f8d04fa1e64ba6d2abb7714f03cf9acbee61,22050,1,12416,0.5630839002267574,9010,0,54,False,1,3,pet
AN19-rec-f475fa386e68127f7584,AN19.ENG.ef1,pup,ENG,English,ef1hw23 pup.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw23 pup.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b80c93347e16e5da2178ae9738c2273b4462e87c32fe330815d69a38e7127fb9,22050,1,11904,0.5398639455782313,8638,0,52,False,2,2,pup
AN19-rec-ac0c1a3d517183815c28,AN19.ENG.ef1,rat,ENG,English,ef1hw24 rat.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw24 rat.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,32cb287a6b56c3d9062816fc11bc379e465d4a1e4ac1587a3084bfc15024a552,22050,1,15040,0.6820861678004535,10914,0,66,False,1,1,rat
AN19-rec-566014d560ecb36f71e2,AN19.ENG.ef1,rhyme,ENG,English,ef1hw25 rhyme.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw25 rhyme.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,cda9ab6bcb695402a048a5f663ac218123d7f513d3815c0136d8a9c2a0f24ac6,22050,1,19072,0.8649433106575963,13840,0,84,False,0,1,rhyme
AN19-rec-ec4f0ce204ca84a0fdce,AN19.ENG.ef1,rum,ENG,English,ef1hw26 rum.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw26 rum.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,622f8a7951762a594809f369b942cab74c9e5590f4ebf50637b9282cb8482b46,22050,1,15872,0.7198185941043084,11518,0,70,False,1,3,rum
AN19-rec-50f1c76296c39b19b675,AN19.ENG.ef1,sane,ENG,English,ef1hw27 sane.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw27 sane.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,4e1325986285862e69add241bf481fb354c52cd53504afa6d42e8b000de5b847,22050,1,15808,0.7169160997732427,11471,0,69,False,0,0,sane
AN19-rec-43899f6f83c8be1b37b4,AN19.ENG.ef1,soak,ENG,English,ef1hw28 soak.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw28 soak.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,20768d8d07b98554615016d6a568b4eb58a22cf856325e13a607fa8d6a6781fe,22050,1,16576,0.7517460317460317,12028,0,73,False,1,1,soak
AN19-rec-e52156c1c7f8b0f683e1,AN19.ENG.ef1,suck,ENG,English,ef1hw29 suck.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw29 suck.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,01dbf1e7900acade5ea9b56bf2c46ed479d490949620af620412528fb2ed0dc5,22050,1,17920,0.8126984126984127,13004,0,79,False,0,2,suck
AN19-rec-1dc3a6118acc53459a3f,AN19.ENG.ef1,tan,ENG,English,ef1hw30 tan.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw30 tan.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,91207a9a42f0e45311b26c51d15e904f8da5ceddbbe048a5dec6eb256280008f,22050,1,15616,0.7082086167800453,11332,0,68,False,1,2,tan
AN19-rec-21c3e02f1e90df4ad810,AN19.ENG.ef1,wed,ENG,English,ef1hw31 wed.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw31 wed.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,6395b105dd44858c776ba2d46e58e2940b734ba9f62adcfdaef7bc5ba74637e6,22050,1,16640,0.7546485260770975,12075,0,73,False,2,2,wed
AN19-rec-e773c1444142a53d1dd8,AN19.ENG.ef1,white,ENG,English,ef1hw32 white.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw32 white.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,4541d1d4294d5c8691cdec39ecb60df1773de7522be47d99b8020ee505ac1184,22050,1,16384,0.7430385487528345,11889,0,72,False,1,1,white
AN19-rec-456ea301a505e52126cf,AN19.ENG.ef1,whore,ENG,English,ef1hw33 whore.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw33 whore.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b94960737b16377437b103c4954c0fbbb8cc2b7acd77a0b38bab7628fcc42509,22050,1,13248,0.6008163265306122,9614,0,58,False,1,2,whore
AN19-rec-9d73e2c7ea0b5c9a4466,AN19.ENG.ef1,wrong,ENG,English,ef1hw34 wrong.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw34 wrong.WAV,True,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,16d71cc6af7a260698d285bf3548cbbf3bee44c19ce1f5ed55a0e8d8d2efa80d,22050,1,16896,0.7662585034013606,12261,0,74,False,1,2,wrong
AN19-rec-d41abf13243c0fbc47f1,AN19.ENG.ef1,con,ENG,English,ef1hw35 con.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw35 con.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,2b321d1870db426cbcd1ee66913bf12fa5be795ae935825348081d57a4015a84,22050,1,16128,0.7314285714285714,11703,0,71,False,1,2,con
AN19-rec-9a3589e24f473a68b661,AN19.ENG.ef1,doom,ENG,English,ef1hw36 doom.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw36 doom.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3d847f9c056c4d976aacb46c7b5e73aa7dbc12ae34598ef9253344d0d5fbe890,22050,1,14720,0.6675736961451247,10682,0,64,False,1,2,doom
AN19-rec-c430bba4f9530c901013,AN19.ENG.ef1,hick,ENG,English,ef1hw37 hick.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw37 hick.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,54bba0b496b1f4df257fe2c1760cbb390fbc5e1a752e3bce15637e21c33181df,22050,1,11520,0.5224489795918368,8360,0,50,False,1,2,hick
AN19-rec-cf14ffe4aaed38811706,AN19.ENG.ef1,rut,ENG,English,ef1hw38 rut.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw38 rut.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,9a863a354eda9ef9a40e7b05d451a43d8cf35eb9793f4324be4c16b2cbb614e5,22050,1,14144,0.6414512471655329,10264,0,62,False,2,2,rut
AN19-rec-7ee06b20e9fa282d5223,AN19.ENG.ef1,toot,ENG,English,ef1hw39 toot.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw39 toot.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,8424a0620792e5f01a84dfa3514bb6d75b534f44f782182a31f612816eff4ec3,22050,1,12544,0.5688888888888889,9103,0,54,False,1,2,toot
AN19-rec-4cdc0a0d8b602186f2c1,AN19.ENG.ef1,wad,ENG,English,ef1hw40 wad.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw40 wad.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b599e8e07f0bc5841ff56aca817e0448ae4eb96e8c625952d731c91c033d1719,22050,1,17664,0.8010884353741496,12818,0,78,False,2,2,wad
AN19-rec-dbd77dbc94e2cbbc3e93,AN19.ENG.ef1,bud,ENG,English,ef1hw41 bud.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw41 bud.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,d3e28725a72532b98501b3a520daf84b21a7c38c0fb85c758759a6db4f679fd8,22050,1,15424,0.6995011337868481,11193,0,68,False,2,2,bud
AN19-rec-d198aa8e4dc003d0772d,AN19.ENG.ef1,dame,ENG,English,ef1hw42 dame.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw42 dame.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,356f7ce326f09a56c5b905f574fe5d6843bcd9662241861b5797e38fffa2c6ac,22050,1,16512,0.748843537414966,11982,0,72,False,1,2,dame
AN19-rec-194698b654504dc4065b,AN19.ENG.ef1,lace,ENG,English,ef1hw43 lace.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw43 lace.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,c67e06aea88889b0592105d7e2916ad77293dbcb9a551204b15de0e918b9e036,22050,1,16512,0.748843537414966,11982,0,72,False,0,0,lace
